,012025_COL_SAN_T5_568_OFAV_S1,012025_COL_SAN_T5_569_DLAB_S2,012025_COL_SAN_T5_570_DLAB_S3,012025_COL_SAN_T5_571_DLAB_S4,012025_COL_SAN_T5_572_OFAV_S5,012025_COL_SAN_T5_573_PSTR_S6,012025_COL_SAN_T5_574_MCAV_S7,012025_COL_SAN_T5_575_DLAB_S8,012025_COL_SAN_T5_576_PSTR_S9,012025_COL_SAN_T5_577_PSTR_S10,012025_COL_SAN_T5_578_MCAV_S11,012025_COL_SAN_T5_579_DLAB_S12,012025_COL_SAN_T5_580_OFAV_S13,012025_COL_SAN_T5_581_MCAV_S14,012025_COL_SAN_T5_582_PSTR_S15,012025_COL_SAN_T5_583_MCAV_S16,012025_COL_SAN_T5_584_OFAV_S17,012025_COL_SAN_T5_585_OFAV_S18,012025_COL_SAN_T5_586_DLAB_S19,012025_COL_SAN_T5_587_PSTR_S20,012025_COL_SAN_T5_588_MCAV_S21,012025_COL_SAN_T5_589_MCAV_S22,012025_COL_SAN_T5_590_PSTR_S23,012025_COL_SAN_T5_591_MCAV_S24,012025_COL_SAN_T5_592_PSTR_S25,012025_COL_SAN_T5_593_MCAV_S26,012025_COL_SAN_T5_594_MCAV_S27,012025_COL_SAN_T5_595_MCAV_S28,012025_COL_SAN_T5_596_OFAV_S29,032024_COL_SAN_T5_128_MCAV_S1,032024_COL_SAN_T5_129_MCAV_S2,032024_COL_SAN_T5_130_MCAV_S37,032024_COL_SAN_T5_131_MCAV_S3,032024_COL_SAN_T5_132_MCAV_S4,032024_COL_SAN_T5_133_MCAV_S5,032024_COL_SAN_T5_134_MCAV_S6,032024_COL_SAN_T5_136_MCAV_S7,032024_COL_SAN_T5_139_OFAV_S17,032024_COL_SAN_T5_140_OFAV_S18c,032024_COL_SAN_T5_141_OFAV_S19,032024_COL_SAN_T5_143_DLAB_S40,032024_COL_SAN_T5_144_PSTR_S9,032024_COL_SAN_T5_146_DLAB_S12,032024_COL_SAN_T5_147_PSTR_S10,032024_COL_SAN_T5_148_DLAB_S13,032024_COL_SAN_T5_149_DLAB_S14,032024_COL_SAN_T5_150_MCAV_S8,032024_COL_SAN_T5_154_PSTR_S38,032024_COL_SAN_T5_158_DLAB_S15,032024_COL_SAN_T5_159_DLAB_S16,032024_COL_SAN_T5_160_DLAB_S41,032024_COL_SAN_T5_161_DLAB_S42,032024_COL_SAN_T5_162_PSTR_S39,032024_COL_SAN_T5_163_PSTR_S11c,032024_COL_SAN_T5_166_OFAV_S20,032024_COL_SAN_T5_167_OFAV_S21,Sum
1524215,0.0,469.4736620000633,83.8403679394433,120.93835085849885,71.45204853023137,246.6132711568965,142.1914991359132,447.86715400529124,76.90116775847338,218.76053924472924,148.1003946439928,281.439350739652,0.0,0.0,36.12958236009271,0.0,0.0,70.81241148448565,123.30906732675075,27.051885516420494,219.20376123419277,115.1922064244339,139.3654380624288,416.08313544013475,140.2384792244074,217.64577855424378,0.0,199.23176232447682,54.70519371109093,0.0,111.40908620675934,151.59650064744338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.31504823628273,0.0,0.0,433.45171049012924,93.56871062316762,0.0,227.54269317988985,77.55763942748361,0.0,0.0,143.54049146772948,162.3669065430308,185.98087656430047,110.53434854881154,114.65021262403069,0.0,6191.060732235403
574976,0.0,443.0987371685991,125.76055190916495,140.54997532203922,0.0,153.19915329443572,0.0,311.9817636259769,139.56137852463686,130.64865538226886,0.0,103.01048131647394,0.0,0.0,166.19607885642645,0.0,0.0,0.0,127.87606982033414,132.55423903046042,196.5275100720349,0.0,170.46351101850794,142.0771681990704,114.40507515675341,199.99882353633214,80.86427739681717,342.67863119810016,0.0,0.0,0.0,94.74781290465211,0.0,0.0,109.93716223253446,0.0,0.0,0.0,0.0,0.0,229.49116804102542,157.18445221218403,102.5504910358806,242.13509344621013,135.15480423346432,72.51543974571251,219.82938154667323,116.3364591412254,211.27008532964004,208.32730534417405,178.95957377794846,84.14635302595026,130.37834645744778,138.16793568601443,0.0,0.0,5652.583944989171
3085110,0.0,395.62387247196347,104.80045992430412,94.78951824044505,52.39816892216967,175.61854158142629,0.0,267.61102391028237,85.44574195385931,148.87870031932962,217.79469800587174,38.62893049367773,50.7348949534,0.0,56.00085265814369,0.0,0.0,0.0,91.34004987166722,113.61791916896607,196.5275100720349,148.10426540284362,180.829535337201,182.67064482737624,129.16702033827,135.2933218039894,97.0371328761806,151.41613936660238,0.0,196.3114118923387,167.11362931013903,94.74781290465211,0.0,0.0,75.22016363278674,0.0,0.0,0.0,0.0,0.0,176.00074541492177,97.3046608932568,66.3562000820404,173.3806841960517,77.97392551930635,151.07383280356774,347.09902349474726,66.98159768737221,88.02920222068335,75.22930470761841,106.25724693065689,28.443837642574735,74.77581635059505,144.54491733306125,239.723171850246,0.0,5560.896127366622
320583,0.0,395.62387247196347,164.68643702390648,147.08718347655267,0.0,562.3529895320139,0.0,346.6464040288631,635.1466818570208,753.5085240651784,0.0,305.3524981881192,0.0,0.0,1692.6709335703435,0.0,0.0,0.0,429.298234396836,749.3372288048477,105.8225054234034,0.0,1662.0192324304526,131.92879904199395,786.0735809157574,64.70550173234275,0.0,103.60051640872796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.7679067817228,890.7118958690429,1290.9297106869678,1324.2697086008777,899.2992743226665,1051.4738763128316,142.6962652145072,1332.5812592540365,639.6788694702989,1001.1284395706143,885.4770577554741,477.6194404149008,793.774050490932,590.9336326263386,0.0,0.0,21112.202510739527
563843,0.0,379.7989175730849,74.85747137450295,111.13253862672869,209.59267568867867,196.16964751116765,0.0,213.5341848817797,113.92765593847906,157.99372278786,121.96503088328816,174.74992366187544,106.54327940214,0.0,88.51747678222713,136.6120218579235,123.34801762114539,160.93729882837644,200.9481097176679,83.86084510090353,158.73375813510512,98.73617693522907,143.97255998184795,182.67064482737624,180.83382847357797,88.2347750895583,0.0,0.0,158.6450617621637,0.0,79.57791871911382,63.16520860310141,0.0,0.0,0.0,0.0,0.0,0.0,138.71131160591514,0.0,158.74577037424314,0.0,0.0,233.16712702227642,114.36175742831597,169.2026927399959,165.836200114157,59.9309031939646,88.02920222068335,133.09800063655564,91.34394911582785,126.81210948981236,109.28773158933122,423.00644925410575,166.76394563495373,0.0,5987.355901185039
255474,0.0,369.24894764049924,320.3899774828726,225.53368133071407,0.0,168.14541215242943,317.1964211493448,1613.9856571583869,102.53489034463115,179.26210854776426,1454.8685826792232,1695.9939959605176,0.0,392.70099746053353,122.8405800243152,146.37002341920373,93.97944199706313,115.87485515643105,223.78312218558472,89.27122220418764,975.0787999727885,222.1563981042654,290.24868092340546,314.5994438693702,77.50021220296199,747.0544290915935,299.1978263682236,231.1088442963931,71.1167518244182,61.993077439685905,262.6071317730756,120.01389634589268,553.171196948021,234.60854429182277,92.57866293266059,388.5636931098883,165.38402169838366,0.0,102.52575205654597,0.0,352.00149082984353,0.0,247.32765485124148,224.19916059834273,285.9043935707899,175.2456460521386,6051.0929762584265,105.76041740111401,170.1897909599878,167.819218193918,201.329520500192,1051.2368328734913,147.63430407681588,709.9706233712126,208.45493204369214,0.0,22939.654241724307
3423713,0.0,363.97396267420635,715.6374263402481,732.1673133055066,80.97898833426221,425.9683774528212,0.0,320.30127732266953,79.74935915693536,176.22376772492078,200.371122165402,467.2261116854354,55.80838444874,139.6270213193008,90.32395590023177,136.6120218579235,0.0,0.0,54.804029923000336,75.74527944597739,317.46751627021024,131.64823591363876,87.53531646896356,162.37390651322332,88.57167108909941,76.47013841095053,97.0371328761806,0.0,71.1167518244182,0.0,95.49350246293659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.88283526847877,0.0,0.0,50.81847640229102,0.0,0.0,381.80892584422196,42.304166960445606,0.0,0.0,46.604055671340745,222.8100615335021,78.6104735993435,106.28302745078034,0.0,0.0,6286.354593617606
224463,0.0,358.69897770791357,152.70924160398602,111.13253862672869,47.63469902015424,235.4035770134012,0.0,359.12567457390224,56.96382796923953,197.49215348482502,87.1178792023487,253.84725752988226,0.0,148.3537101517571,113.80818443429203,0.0,0.0,0.0,68.50503740375042,59.514148136125094,219.20376123419277,255.0684570826751,156.64214526025054,304.4510747122937,147.6194518151657,282.35128028658653,218.3335489714064,207.2010328174559,0.0,56.82698765304541,135.2824618224935,176.86258408868395,190.74868860276584,151.36035115601467,0.0,0.0,121.281615912148,0.0,0.0,0.0,307.13855572407914,0.0,0.0,286.97492556587866,119.56001912960306,102.73020630642607,250.68262807953965,45.82951420714941,0.0,0.0,164.0462759631194,141.03402831109972,210.90614868116552,155.17322007813928,0.0,0.0,6657.615870319683
145358,0.0,353.4239927416207,116.77765534422458,114.4011427039854,80.97898833426221,229.79872994165353,0.0,648.9220683420318,111.07946454001709,212.6838575990423,0.0,204.18148975229659,167.42515334622,148.3537101517571,289.0366588807417,0.0,0.0,70.81241148448565,137.01007480750084,45.988205377914845,325.0262666575962,0.0,215.38294973284454,213.11575229860563,291.5484173349522,182.3518685184205,97.0371328761806,0.0,0.0,56.82698765304541,206.90258866969594,151.59650064744338,0.0,189.20043894501833,63.64783076620416,0.0,176.40962314494257,0.0,0.0,0.0,281.2560931630612,149.69947829731814,138.74478198972082,203.27390560916407,135.15480423346432,90.64429968214066,381.80892584422196,91.65902841429882,70.42336177654667,289.3434796446862,177.09541155109483,123.25662978449054,180.22889069117778,153.04755952912367,198.03218544150755,0.0,7763.588796244723
2946156,0.0,337.5990378427421,41.92018396972165,0.0,0.0,22.41938828699059,0.0,45.75732533180994,0.0,0.0,0.0,0.0,0.0,0.0,222.19693151457014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.96380414664009,0.0,55.35729443068713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0038365948411,0.0,98.7669723244547,151.07383280356774,0.0,0.0,0.0,231.47478371574897,67.10984016673068,0.0,44.098558360607335,0.0,0.0,0.0,1610.741789489112
224464,0.0,311.22411301127795,71.86317251952282,35.954644849823985,57.16163882418509,119.57007086394981,0.0,112.31343490535166,31.330105383081744,127.61031455942539,104.54145504281844,64.38155082279621,0.0,0.0,65.03324824816688,0.0,0.0,0.0,269.4531471214183,0.0,90.70500464863149,131.64823591363876,52.98190207332004,233.41249061275855,103.33361627061598,117.64636678607772,0.0,0.0,0.0,61.993077439685905,0.0,88.43129204434197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.84378035797172,0.0,0.0,101.63695280458204,62.37914041544508,0.0,177.4061675639819,52.880208700557006,0.0,0.0,109.98557138436415,29.628997544348685,72.8584877262208,44.63887152932774,0.0,0.0,3053.8470599676875
255472,0.0,311.22411301127795,80.84606908446318,202.653452789917,0.0,48.575341288479606,153.12930676175267,58.23659587684901,122.472230133865,218.76053924472924,0.0,103.01048131647394,0.0,130.90033248684452,95.74339325424567,117.096018735363,0.0,0.0,611.9783341401704,216.41508413136395,0.0,156.33228014744603,46.07121919419134,0.0,199.2862599504737,64.70550173234275,137.46927157458921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.87743949060552,0.0,0.0,0.0,0.0,113.88283526847877,179.63937395678175,211.13336389740124,98.6476306632708,72.77566381801925,114.8161129307115,0.0,63.456250440668406,246.48176621791333,173.60608778681174,104.39308470380325,151.70046742706526,65.18917322872389,144.54491733306125,0.0,0.0,4953.0499920181555
1055686,0.0,305.94912804498506,152.70924160398602,153.62439163106612,71.45204853023137,201.7744945829153,120.31588388423424,194.12198625616335,91.14212475078325,294.7190598158158,87.1178792023487,66.22102370344754,0.0,0.0,177.03495356445427,97.5800156128025,0.0,0.0,77.63904239091714,97.38678785911378,75.58750387385956,148.10426540284362,96.74956030780181,324.74781302644664,173.45285588281968,182.3518685184205,0.0,183.29322133851866,0.0,0.0,127.3246699505821,138.9634589268231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.68756071594345,0.0,0.0,352.7400126747259,129.95654253217725,0.0,165.836200114157,169.21666784178242,88.02920222068335,0.0,123.03470697233956,18.962558428383158,147.63430407681588,146.67057788207686,0.0,0.0,5285.1316121204645
145357,0.0,305.94912804498506,161.69213816892636,179.77322424911995,66.68857862821594,184.95995336767234,0.0,310.5951780098614,113.92765593847906,157.99372278786,139.3886067237579,163.71308637796753,0.0,0.0,110.19522619828275,175.6440281030445,0.0,0.0,196.38110722408453,51.39858248119894,204.08626045942086,362.0326487625066,61.04436543230352,0.0,70.1192396122037,82.35245675025442,161.72855479363434,223.13957380341404,0.0,0.0,159.15583743822765,164.22954236806365,0.0,0.0,0.0,137.87743949060552,121.281615912148,0.0,0.0,0.0,295.0600731956041,0.0,102.5504910358806,173.3806841960517,98.7669723244547,0.0,134.9829535812906,123.38715363463301,111.5036561461989,63.65556552183097,158.45378928255852,156.44110703416106,203.23683418366858,63.7698164704682,0.0,0.0,5750.5368477330385
1771355,0.0,295.3991581123994,0.0,49.02906115885089,0.0,132.64804736469432,0.0,70.71586642188808,48.4192537738536,100.26524715383424,0.0,40.46840337432906,0.0,0.0,93.93691413624104,0.0,0.0,0.0,191.81410473050119,45.988205377914845,0.0,131.64823591363876,63.3479263920131,0.0,59.04778072606627,0.0,0.0,0.0,0.0,0.0,0.0,189.49562580930422,267.0481640438722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.33420298407538,0.0,78.42096373332046,113.59424136982697,0.0,0.0,0.0,0.0,0.0,121.52426145076821,76.43065130099882,33.18447724967053,182.14621931555203,48.89019262735895,0.0,0.0,2638.797204520973
3423720,0.0,284.84918817981367,512.0251042016002,464.1417789704551,0.0,306.39830658887143,0.0,332.7805478677086,91.14212475078325,151.91704114217308,104.54145504281844,139.79993892950037,0.0,0.0,84.90451854621786,0.0,0.0,0.0,114.17506233958404,54.10377103284099,196.5275100720349,0.0,88.68709694881834,0.0,47.97632183992885,70.58782007164663,113.20998835554406,95.63124591574888,0.0,0.0,0.0,0.0,0.0,98.38422825140954,0.0,0.0,110.25601446558909,0.0,0.0,0.0,100.0788552359359,0.0,0.0,68.75440925015843,57.180878714157984,0.0,165.836200114157,45.82951420714941,64.55474829516778,0.0,61.51735348616978,120.88630998094263,34.51191523873617,110.53434854881154,0.0,0.0,4291.723596584475
3142785,0.0,284.84918817981367,92.82326450438364,166.69880794009302,0.0,121.43835322119904,317.1964211493448,202.44149995285608,45.57106237539163,54.69013481118231,270.0654255272809,137.96046604884904,0.0,235.6205984763201,157.1636832664033,0.0,0.0,0.0,137.01007480750084,0.0,226.7625116215787,205.70036861506054,165.85638909908883,0.0,36.90486295379142,64.70550173234275,436.6670979428128,366.5864426770373,0.0,108.48788551945032,477.46751231468295,82.11477118403182,839.2942298521697,431.37700079464184,0.0,401.0980057908525,485.126463648592,0.0,0.0,0.0,79.37288518712157,0.0,0.0,62.77576496753596,0.0,0.0,401.0922049272634,0.0,76.29197525792556,81.01617430051213,67.10984016673068,110.21987086497711,32.594586614361944,55.26717427440577,0.0,0.0,7517.418500567587
145360,0.0,263.74924831464233,47.90878167968189,71.90928969964797,0.0,93.4141178624608,0.0,250.97199651689695,99.68669894616917,85.07354303961692,0.0,0.0,50.7348949534,0.0,48.77493618612515,0.0,0.0,0.0,182.68009974333444,40.57782827463074,83.14625426124553,0.0,61.04436543230352,111.63206072784104,84.88118479372027,0.0,0.0,0.0,0.0,0.0,0.0,101.06433376496226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.54937769932516,0.0,0.0,110.60491922851575,0.0,0.0,96.41639541520757,172.74201508848623,0.0,0.0,46.604055671340745,24.88835793725289,283.7646364073863,110.53434854881154,0.0,0.0,2607.3537401930043
84997,0.0,247.92429341576374,59.88597709960236,656.989419528602,76.21551843224678,89.67755314796236,142.1914991359132,224.6268698107033,59.81201936770151,179.26210854776426,95.82966712258357,80.93680674865811,0.0,0.0,133.67945473234303,0.0,64.61086637298091,96.56237929702587,123.30906732675075,62.21933668776714,204.08626045942086,106.96419167983149,170.46351101850794,172.5222756702998,125.47653404289085,117.64636678607772,0.0,119.53905739468608,0.0,0.0,0.0,94.74781290465211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.00074541492177,0.0,96.51810921024057,212.2418720330978,145.5513276360385,102.73020630642607,223.68603736328157,77.55763942748361,111.5036561461989,121.52426145076821,106.25724693065689,129.18242929336026,145.7169754524416,72.27245866653062,0.0,0.0,5225.921812062184
3120698,0.0,242.6493084494709,158.69783931394625,84.98370600867487,71.45204853023137,95.28240021971001,306.25861352350535,281.47688007143694,0.0,54.69013481118231,200.371122165402,244.64989312662567,0.0,218.16722081140753,70.45268560218078,156.12802498048399,0.0,64.37491953135059,223.78312218558472,35.16745117134664,219.20376123419277,139.87625065824116,89.83887742867311,111.63206072784104,62.738267021445424,170.58723183981272,105.12356061586235,111.56978690170702,0.0,0.0,262.6071317730756,176.86258408868395,190.74868860276584,234.60854429182277,63.64783076620416,275.75487898121105,253.58883327085493,0.0,0.0,0.0,196.7067154637361,0.0,108.58287286152064,98.6476306632708,114.36175742831597,157.11678611571048,416.51882819369666,109.28576464781781,123.24088310895667,92.5899134862996,70.83816462043792,145.77466791819552,279.9299791586378,78.64944031357744,218.87767864587678,165.38493343256428,7353.47967476355
85031,0.0,242.6493084494709,95.81756335936377,58.83487339062107,0.0,132.64804736469432,0.0,223.24028419458787,68.35659356308744,121.53363291373847,235.21827384634148,104.84995419712527,0.0,183.26046548158232,186.06734915447745,97.5800156128025,0.0,0.0,433.86523689041934,86.56603365254558,332.5850170449821,0.0,378.93577787222375,192.8190139844527,136.54799292902828,211.7634602149399,0.0,454.24841809980717,0.0,77.49134679960737,0.0,63.16520860310141,0.0,0.0,81.00633006607802,0.0,0.0,0.0,0.0,0.0,158.74577037424314,0.0,108.58287286152064,182.34865061998542,161.1461127398998,114.8161129307115,158.12288848094042,250.29965451596985,105.63504266482002,162.03234860102427,156.58962705570488,86.51667282949815,120.7917033355766,93.5290641566867,0.0,0.0,6058.206718851659
1890498,0.0,226.82435355059238,65.87457480956259,111.13253862672869,0.0,130.77976500744512,0.0,74.87562327023444,270.57818285388777,206.60717595335538,0.0,467.2261116854354,0.0,0.0,196.90622386250524,1922.3263075722093,0.0,0.0,168.97909226258437,270.5188551642049,0.0,139.87625065824116,195.8026815753132,202.96738314152915,361.66765694715593,3517.6263669037244,0.0,0.0,0.0,8482.719429663688,0.0,0.0,0.0,4419.722253755628,10837.48972955458,0.0,0.0,0.0,0.0,0.0,277.80509815492553,291.91398267977036,144.77716381536086,212.2418720330978,228.72351485663194,199.41745930070942,38.56655816608303,193.894098568709,228.8759257737767,486.09704580307283,195.73703381963114,170.6630258554484,201.31950555929433,238.07398148974795,0.0,0.0,35378.60682269487
2843308,0.0,221.54936858429954,206.60662099362813,186.31043240363337,0.0,205.51105929741374,0.0,1512.764907181959,199.37339789233835,197.49215348482502,374.6068805700994,399.1656151013365,0.0,87.26688832456301,249.2941182846397,0.0,0.0,0.0,150.71108228825094,151.49055889195478,1005.3138015223324,213.92838335966297,320.1949733996298,0.0,217.7386914273694,135.2933218039894,0.0,111.56978690170702,0.0,87.82352637288837,302.3960911326325,82.11477118403182,0.0,0.0,86.7924964993693,0.0,132.30721735870694,0.0,0.0,0.0,243.2951480735683,179.63937395678175,150.8095456410009,283.98560342456744,161.1461127398998,90.64429968214066,1056.7236937506748,162.1659733483748,76.29197525792556,109.95052226498076,184.55206045850935,203.84750310511896,207.07149143241705,327.3517245484034,0.0,0.0,10275.091171945622
3423716,0.0,205.724413685421,287.4526900780913,268.02553433505153,0.0,153.19915329443572,0.0,163.61710270162342,148.1059527200228,66.84349810255615,139.3886067237579,44.14734913563169,0.0,0.0,19.87127029805099,0.0,0.0,0.0,0.0,40.57782827463074,143.61625736033318,0.0,46.07121919419134,0.0,0.0,0.0,88.9507051364989,0.0,0.0,0.0,87.5357105910252,0.0,0.0,0.0,0.0,0.0,143.33281880526584,0.0,0.0,0.0,98.35335773186804,0.0,0.0,53.80779854360225,0.0,0.0,204.40275828024005,0.0,0.0,0.0,37.28324453707259,13.03675891951342,28.75992936561348,125.41397239192078,0.0,0.0,2607.5179302064184
666507,0.0,189.89945878654245,0.0,124.20695493575558,0.0,93.4141178624608,306.25861352350535,110.92684928923622,79.74935915693536,179.26210854776426,174.2357584046974,36.789457613026414,121.76374788816,0.0,130.06649649633377,0.0,0.0,0.0,292.2881595893352,148.7853703403127,0.0,172.78830963665087,300.61470524209847,243.56085976983496,114.40507515675341,123.52868512538161,121.29641609522578,151.41613936660238,82.0577905666364,77.49134679960737,151.19804556631624,151.59650064744338,267.0481640438722,0.0,0.0,0.0,0.0,226.53721682847896,60.30926591561527,0.0,441.72736104137226,127.2445565527204,180.97145476920107,221.2098384570315,88.37044892188052,114.8161129307115,404.94886074387176,123.38715363463301,152.58395051585111,133.09800063655564,167.77460041682667,283.25321652397344,141.88231820369316,197.6864310584514,145.91845243058452,0.0,7156.367730031941
92712,0.0,189.89945878654245,68.8688736645427,127.4755590130123,109.55980774635476,149.46258857993726,109.37807625839476,77.64879450246535,296.2119054400456,276.48901487875503,139.3886067237579,152.6762490940596,131.91072687884,0.0,205.93861945252843,165.88602654176424,70.48458149779735,115.87485515643105,237.48412966633478,224.53064978629013,136.05750697294724,0.0,190.0437791760393,111.63206072784104,357.97717065177676,135.2933218039894,129.38284383490748,247.04738528235123,0.0,67.1591672263264,87.5357105910252,176.86258408868395,362.42250834525515,83.24819313580808,138.8679943989909,300.82350434313935,198.4608260380604,0.0,90.4638988734229,184.97280899707744,222.58917802475398,404.18859140275896,374.0076731896822,164.412717772118,363.8783190900963,386.7490119771335,0.0,105.76041740111401,451.8832380661745,572.9000896964786,288.9451451623126,161.18174664125684,147.63430407681588,348.60833003855953,0.0,0.0,9840.158550694752
1692041,0.0,184.62447382024962,179.65793129880706,202.653452789917,0.0,183.09167101042314,120.31588388423424,278.70370883920594,136.7131871261749,170.14708607923384,287.4890013677507,130.60257452624376,55.80838444874,0.0,81.2915603102086,0.0,0.0,64.37491953135059,178.1130972497511,137.96461613374453,226.7625116215787,0.0,132.45475518330008,152.22553735614684,180.83382847357797,99.99941176816607,0.0,95.63124591574888,0.0,0.0,119.36687807867074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.31467552882185,104.7896348081227,0.0,206.26322775047532,285.9043935707899,163.1597394278532,300.8191536954476,95.1843756610026,105.63504266482002,0.0,111.84973361121779,103.10891145433342,157.220947198687,104.15736690176472,0.0,0.0,5361.232919086559
412032,0.0,179.34948885395679,0.0,264.7569302577948,0.0,0.0,0.0,22.185369857847242,76.90116775847338,0.0,0.0,419.3998167885011,0.0,0.0,72.25916472018542,0.0,0.0,0.0,347.0921895123355,0.0,0.0,0.0,39.160536315062636,0.0,0.0,188.23418685772438,0.0,0.0,0.0,247.97230975874362,0.0,0.0,0.0,0.0,225.6604908983602,0.0,0.0,0.0,0.0,0.0,36.23544758542507,0.0,132.7124001640808,0.0,161.1461127398998,0.0,0.0,102.23507015441021,346.2481954013545,63.65556552183097,72.70232684729156,310.5118942647742,28.75992936561348,63.7698164704682,0.0,0.0,3400.948410094134
558415,0.0,179.34948885395679,83.8403679394433,58.83487339062107,85.74245823627764,91.54583550521157,0.0,112.31343490535166,179.43605810310453,151.91704114217308,165.52397048446252,356.8577388463562,50.7348949534,0.0,202.32566121651917,156.12802498048399,182.08516886930983,77.2499034376207,168.97909226258437,297.5707406806254,937.2850480358587,329.1205897840969,132.45475518330008,0.0,169.76236958744053,0.0,525.6178030793117,0.0,98.46934867996369,423.6193625045203,0.0,303.19300129488676,515.0214592274679,0.0,98.36482936595189,0.0,584.3568766676223,0.0,192.9896509299689,0.0,165.6477603905146,247.0041391905749,187.0038365948411,164.412717772118,317.0939637785125,241.71813248570842,115.69967449824908,193.894098568709,264.08760666205,306.7040884233674,395.2023920929695,349.6221710233144,120.7917033355766,167.92718337223295,145.91845243058452,0.0,10293.417768767216
1217100,0.0,179.34948885395679,59.88597709960236,140.54997532203922,71.45204853023137,108.36037672045451,0.0,368.83177388671044,0.0,82.03520221677346,0.0,101.17100843582263,50.7348949534,0.0,46.96845706812052,0.0,0.0,0.0,45.67002493583361,32.46226261970459,234.32126200896468,0.0,123.24051134446182,162.37390651322332,59.04778072606627,0.0,0.0,87.6619754227698,92.99882930885458,0.0,95.49350246293659,63.16520860310141,0.0,0.0,0.0,125.34312680964138,0.0,0.0,90.4638988734229,0.0,158.74577037424314,0.0,0.0,125.55152993507193,150.7495893373256,0.0,196.68944664702343,38.778819713741804,117.3722696275778,0.0,115.57805806492505,81.77603322240236,72.8584877262208,80.77510086259305,114.65021262403069,0.0,3675.106810851248
3385905,0.0,174.0745038876639,155.70354045896613,140.54997532203922,80.97898833426221,199.9062122256661,0.0,614.2574279391455,88.29393335232128,106.34192879952116,191.65933424516714,288.7972422622573,0.0,0.0,189.68030739048672,0.0,0.0,0.0,127.87606982033414,51.39858248119894,347.70251781975406,0.0,2743.541103014094,0.0,81.19069849834113,135.2933218039894,0.0,0.0,87.52830993774549,0.0,183.0292130539618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.92226288644673,97.3046608932568,66.3562000820404,140.4981406416281,145.5513276360385,66.47248643356981,667.2014562732364,133.96319537474443,76.29197525792556,75.22930470761841,141.67632924087584,142.2191882128737,120.7917033355766,97.7803852547179,291.83690486116905,0.0,8414.898731738635
1937960,0.0,163.52453395507823,134.74344847410532,62.10347746787779,0.0,84.07270607621471,339.0720364010238,554.6342464461811,222.15892908003417,179.26210854776426,261.3536376070461,99.33153555517131,0.0,331.61417563333947,178.8414326824589,234.192037470726,0.0,0.0,255.75213964066828,208.2995184764378,234.32126200896468,436.0847814639284,180.829535337201,324.74781302644664,114.40507515675341,317.64519032240986,371.97567602535906,326.740090212142,0.0,361.6262850648344,310.3538830045439,176.86258408868395,228.89842632331903,287.5846671964279,243.01899019823406,363.49506774796004,187.43522459150148,339.80582524271847,0.0,0.0,238.11865556136473,194.6093217865136,289.55432763072173,328.825435544236,239.12003825920613,296.1047122949928,235.25600481310647,176.26736233519,152.58395051585111,237.2616533086427,193.8728715927775,123.25662978449054,97.78375984308583,212.56605490156068,396.0643708830151,0.0,11526.03148958031
85033,0.0,163.52453395507823,0.0,0.0,0.0,59.785035431974904,196.88053726511058,152.5244177726998,0.0,0.0,0.0,0.0,0.0,122.17364365438821,59.61381089415297,0.0,0.0,0.0,141.5770773010842,0.0,249.43876278373662,0.0,0.0,0.0,0.0,247.05737025076323,137.46927157458921,143.44686887362332,0.0,72.32525701296689,167.11362931013903,0.0,0.0,128.65629848261247,0.0,0.0,0.0,0.0,0.0,0.0,77.64738768305372,0.0,0.0,0.0,0.0,0.0,104.12970704842417,0.0,82.16058873930444,0.0,61.51735348616978,22.518038133704998,93.94910259433736,0.0,0.0,0.0,2483.508692247914
539000,0.0,158.24954898878536,47.90878167968189,68.64068562239125,395.3680018672802,175.61854158142629,0.0,195.50857187227882,156.65052691540873,94.1885655081473,0.0,121.40521012298716,0.0,0.0,289.0366588807417,0.0,211.45374449339207,566.4992918758852,86.77304737808387,162.31131309852296,0.0,0.0,124.39229182431662,0.0,92.26215738447856,199.99882353633214,0.0,0.0,284.4670072976728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.4433656957929,361.8555954936916,0.0,167.37325789458245,187.12434787164767,235.2628911999614,194.30593918523036,83.17218722059343,0.0,223.68603736328157,119.8618063879292,211.27008532964004,364.57278435230467,63.38151571302341,117.33083027562078,93.94910259433736,72.27245866653062,416.9098640873843,0.0,6650.504839259365
