taxonomy_id,name,taxonomy_lvl
52443,Vibrio tapetis,S
2946865,Vibrio sinus,S
1918946,Vibrio palustris,S
2952610,Parasalinivibrio latis,S
2773454,Marinomonas algicola,S
207949,Bermanella marisrubri,S
2949997,Thiomicrorhabdus lithotrophica,S
3230117,Methylobacter sp. G7,S
3074111,Orbus wheelerorum,S
412965,Candidatus Vesicomyidisocius calyptogenae,S
2738886,Candidatus Thiodubiliella endoseptemdiera,S
2687299,Candidatus Vondammii sp. HM_W22,S
3395916,Bradyrhizobium sp. BLXBL-03,S
3415674,Bradyrhizobium sp. McL0616,S
1404768,Bradyrhizobium amphicarpaeae,S
2736875,Bradyrhizobium xenonodulans,S
1842534,Sinorhizobium sp. RAC02,S
1708715,Ensifer aridi,S
134,Methylocystis parvus,S
2976680,Devosia sp. FJ2-5-3,S
2712222,Nordella sp. HKS 07,S
3095343,Sphingomonas sp. LY54,S
2937787,Sphingomonas sp. SUN039,S
653931,Sphingomonas alpina,S
2949093,Sphingomonas donggukensis,S
2872652,Sphingomonas nostoxanthinifaciens,S
39960,Erythrobacter litoralis,S
310581,uncultured Sphingopyxis sp.,S
2835787,Glacieibacterium megasporae,S
168935,Thalassospira lucentensis,S
2043170,Paremcibacter congregatus,S
3022126,Polynucleobacter sp. TUM22923,S
2861782,Paraburkholderia edwinii,S
2495579,Massilia atriviolacea,S
1561003,Candidatus Ichthyocystis hellenicum,S
171865,Sulfuriferula plumbiphila,S
2175091,Flavobacterium album,S
1850252,Tenacibaculum todarodis,S
45243,Capnocytophaga haemolytica,S
1486034,Lacinutrix venerupis,S
3070660,Mangrovimonas sp. YM274,S
1165090,Imtechella halotolerans,S
3093923,Chryseobacterium sp. JJR-5R,S
1416779,Epilithonimonas zeae,S
104,Cyclobacterium marinum,S
1385664,Hymenobacter sp. DG25B,S
400092,Pontibacter korlensis,S
1379909,Rufibacter sp. DG15C,S
2909339,Dyadobacter chenhuakuii,S
3128900,Spirosoma sp. SC4-14,S
564064,Spirosoma rigui,S
1267423,Roseivirga pacifica,S
1176721,Mucilaginibacter jinjuensis,S
47678,Bacteroides caccae,S
712710,Tannerella serpentiformis,S
2010828,Aquipluma nitroreducens,S
2029983,Chitinophaga caeni,S
2992244,Prosthecochloris sp. SCSIO W1103,S
1080223,Malaciobacter pacificus,S
2527963,Stieleria magnilauensis,S
362787,Candidatus Protochlamydia amoebophila,S
2518645,Oceanispirochaeta crateris,S
240139,uncultured Desulfobacter sp.,S
1277350,Geobacter sp. DSM 9736,S
2851959,Chloracidobacterium aggregatum,S
3383025,Peredibacter sp. HCB2-198,S
1936990,Nitrospira sp. KM1,S
2926399,Alkalihalobacillus sp. AL-G,S
715179,Paenibacillus sp. sptzw28,S
126569,Paenibacillus glycanilyticus,S
2507935,Cohnella abietis,S
2583377,Saccharibacillus brassicae,S
46126,Staphylococcus chromogenes,S
3395467,Macrococcus animalis,S
2942204,Sporosarcina sp. Marseille-Q4943,S
1571,Sporosarcina ureae,S
263475,Viridibacillus arvi,S
1903704,Tumebacillus avium,S
2695882,Lactobacillus sp. 3B(2020),S
942150,Lactiplantibacillus xiangfangensis,S
1825069,Streptococcus marmotae,S
1814128,Streptococcus halotolerans,S
708126,Jeotgalibaca dankookensis,S
2908211,Jeotgalibaca sp. MA1X17-3,S
1493,Clostridium cellulovorans,S
59610,Desulforamulus reducens,S
2331,Halanaerobium praevalens,S
2931922,Miniphocaeibacter halophilus,S
2903885,Streptomyces sp. NBC_01497,S
2781978,Leifsonia sp. ZF2019,S
2903591,Nocardia sp. NBC_00511,S
2975995,Nocardia sp. NBC_00881,S
2969247,Aeromicrobium wangtongii,S
40988,Saccharomonospora azurea,S
2038343,Jatrophihabitans telluris,S
2005462,Calothrix sp. NIES-3974,S
3045816,Trichothermofontia sichuanensis,S
3066279,Spiroplasma endosymbiont of Cantharis rufa,S
50052,Mycoplasma crocodyli,S
519450,Mycoplasma anserisalpingitidis,S
38986,Acholeplasma palmae,S
2125,Metamycoplasma sualvi,S
2120,Mesomycoplasma neurolyticum,S
2119,Malacoplasma muris,S
2292766,Persicimonas caeni,S
634157,Halorubrum sp. PV6,S
2214,Methanosarcina acetivorans,S
3073602,Oxyplasma meridianum,S
10665,Tequatrovirus T4,S
1985182,Tsarbombavirus BCP78,S
3060757,Tupanvirus altamarinense,S
880161,Micromonas sp. RCC1109 virus MpV1,S
3430367,Leporipoxvirus myxoma,S
572290,Thrush coronavirus HKU12-600,S
3052000,Betanudivirus hezeae,S
346882,Betalipothrixvirus pozzuoliense,S
2955745,Deltapolyomavirus septihominis,S
2744227,Fusobacterium sp. SB021,S
2796470,Brevibacillus composti,S
76887,Caldivirga maquilingensis,S
1705566,Bacillus sp. FJAT-18017,S
2528024,Lacipirellula limnantheis,S
3349698,Falsihalocynthiibacter sp. SS001,S
1507512,Romboutsia hominis,S
117187,Fusarium verticillioides,S
1355477,Bradyrhizobium diazoefficiens,S
1315974,Sphingobium sp. TKS,S
1850238,Rhizorhabdus dicambivorans,S
290,Afipia carboxydohydrogena,S
291594,Micromonospora rifamycinica,S
3034676,Rhodopseudomonas sp. BAL398,S
2903874,Streptomyces sp. NBC_01455,S
2903866,Streptomyces sp. NBC_01438,S
301,Ectopseudomonas oleovorans,S
3434999,Bradyrhizobium sp. PMVTL-01,S
321662,Pseudomonas moraviensis,S
205844,Novosphingobium pentaromativorans,S
623,Shigella flexneri,S
352475,Shinella zoogloeoides,S
2933562,Sphingopyxis sp. GC21,S
2681265,Clostridium sp. 16K-1-R1,S
164608,Novosphingobium sp. KA1,S
1488356,Streptomyces sp. MBT27,S
121428,Sphingobium xenophagum,S
2259622,Xanthomonas euroxanthea,S
37919,Rhodococcus opacus,S
2968500,Sphingopyxis sp. DBS4,S
407020,Sphingobium sp. MI1205,S
1636423,Burkholderia sp. MSMB1588,S
3138252,Rhizobium sp. SRDI969,S
1936080,Winogradskyella sp. J14-2,S
2692233,Streptomyces sp. HF10,S
68239,Streptomyces mirabilis,S
3114537,Pararoseomonas sp. SCSIO 73927,S
1813182,Geobacillus sp. JS12,S
304378,Sphingomonas sp. IC081,S
3234199,Sphingomonas sp. MMS12-HWE2-04,S
584,Proteus mirabilis,S
1327635,Sphingomonas psychrotolerans,S
223967,Methylorubrum populi,S
58343,Streptomyces canus,S
1813879,Sphingomonas panacisoli,S
1030157,Sphingomonas sp. KC8,S
255045,Bradyrhizobium canariense,S
3238806,Sphingomonas sp. MMS24-J45,S
3348344,Dehalococcoides sp. THU4,S
92644,Streptomyces malaysiensis,S
3243051,Sphingomonas sp. Sphisp66,S
336203,Sphingobium fuliginis,S
438033,Ruminococcus gauvreauii,S
549687,Cytobacillus horneckiae,S
2878542,Sphingobium sp. CFD-2,S
296544,Sphingomonas bisphenolicum,S
24,Shewanella putrefaciens,S
28214,Sphingomonas sp.,S
1404799,Tardiphaga sp. 42S5,S
61645,Enterobacter asburiae,S
3133329,Sorangium sp. So ce1078,S
2878545,Sphingobium sp. CFD-1,S
335406,Sphingosinicella microcystinivorans,S
2865837,Mesorhizobium sp. AR02,S
28037,Streptococcus mitis,S
3051121,Aureispira sp. CCB-E,S
2259673,Nitrosarchaeum sp. AC2,S
180282,Delftia tsuruhatensis,S
381,Mesorhizobium loti,S
2992140,Bradyrhizobium barranii,S
340268,Tardiphaga alba,S
3062169,Sphingomonas sp. C3-2,S
3017783,Paracoccus sediminicola,S
67304,Streptomyces griseorubiginosus,S
3039426,Lysinibacillus sp. 1 U-2021,S
1938607,Sphingomonas sp. LM7,S
3018446,Sphingomonas sp. 7/4-4,S
158500,Novosphingobium resinovorum,S
2571030,Pontibacter sp. SGAir0037,S
3101276,Candidatus Poriferisocius sp.,S
2583243,Micromonospora sp. HM134,S
54291,Raoultella ornithinolytica,S
1582,Lacticaseibacillus casei,S
2702,Gardnerella vaginalis,S
3080056,Pseudomonas fragariae (ex Marin et al. 2024),S
3074109,Orbus sturtevantii,S
1547,Thomasclavelia ramosa,S
3389970,Sphingomonas sp. GlSt437,S
3423947,Mucilaginibacter sp. P19,S
1892,Streptomyces anulatus,S
945,Ehrlichia chaffeensis,S
2559804,Sphingomonas flavalba,S
3114999,Sphingobium sp. SJ10-10,S
3240787,Tardiphaga sp. 172_B4_N1_3,S
34,Myxococcus xanthus,S
2054227,Sphingopyxis lindanitolerans,S
1541170,Sphingomonas morindae,S
13688,Novosphingobium capsulatum,S
223390,Ancylobacter polymorphus,S
3243362,Microbulbifer sp. ANSA005,S
2487928,Paenibacillus sp. M-152,S
1869339,Polaromonas sp.,S
2565555,Sphingomonas sp. PAMC26645,S
33050,Sphingopyxis macrogoltabida,S
2571749,Novosphingobium sp. EMRT-2,S
135719,Sphingobium amiense,S
3240788,Tardiphaga sp. 20_F10_N6_6,S
2099387,Tolypothrix sp. PCC 7910,S
1176649,Agrobacterium fabrum,S
152480,Burkholderia ambifaria,S
2528025,Stieleria bergensis,S
29459,Brucella melitensis,S
3447507,Streptomyces sp. HUAS TT7,S
5824,Plasmodium brasilianum,S
1874826,Novosphingobium sp.,S
33052,Sphingopyxis terrae,S
2742657,Citrobacter sp. RHBSTW-00599,S
40214,Acinetobacter johnsonii,S
2742675,Citrobacter sp. RHBSTW-00986,S
3378765,Bradyrhizobium sp. RDM4,S
293,Brevundimonas diminuta,S
2963283,Stenotrophomonas muris,S
2711156,Rhizorhabdus phycosphaerae,S
76832,Myroides odoratimimus,S
83451,Archangium violaceum,S
234828,Corynebacterium caspium,S
2599297,Sphingomonas suaedae,S
2780077,Moraxella sp. K1664,S
109328,Leptotrichia trevisanii,S
31998,Methylobacterium radiotolerans,S
2954094,Pseudomonas sp. FP453,S
3243033,Variovorax sp. Varisp41,S
3404055,Ensifer sp. R-19,S
103855,Bordetella hinzii,S
3238630,Streptomyces sp. R35,S
3400419,Paenibacillus sp. B-A-8,S
198483,Macrococcus brunensis,S
3125785,Methanolobus sp. WCC5,S
2991074,Sphingomonas sp. S1-29,S
1866325,Sphingopyxis sp. MG,S
2898149,Bradyrhizobium ontarionense,S
382,Sinorhizobium meliloti,S
244366,Klebsiella variicola,S
621,Shigella boydii,S
285,Comamonas testosteroni,S
2975669,Streptomyces sp. NBC_00151,S
1166323,Sphingomonas carotinifaciens,S
1274631,Bradyrhizobium icense,S
3065298,Salinicola sp. LHM,S
2929512,Acinetobacter sp. YH16040_T,S
72144,Remersonia thermophila,S
3240774,Tardiphaga sp. 215_C5_N2_1,S
3458058,Pseudomonas sp. A014,S
485880,Pseudomonas kurunegalensis,S
29494,Vibrio furnissii,S
2734618,Microbacterium sp. NIBRBAC000506063,S
3127639,Novosphingobium sp. BL-8A,S
2711215,Stakelama tenebrarum,S
650003,Vibrio paracholerae,S
1699623,Psychrobacter sp. P11G3,S
38304,Corynebacterium tuberculostearicum,S
2918765,Sphingomonas qomolangmaensis,S
556533,Pseudomonas benzenivorans,S
3369658,Marinobacter sp. W-8,S
487698,Stenotrophomonas pavanii,S
651,Aeromonas media,S
3127471,Bernardetia sp. Wsw4-3y2,S
67385,Streptomyces xanthophaeus,S
467094,Ilumatobacter coccineus,S
48935,Novosphingobium aromaticivorans,S
2759707,Sandaracinobacteroides saxicola,S
2949629,Bradyrhizobium sp. CCGUVB1N3,S
3240783,Tardiphaga sp. 768_D3_N2_1,S
783,Rickettsia rickettsii,S
3350174,Pseudoduganella sp. UC29_71,S
80816,Haliangium ochraceum,S
2083284,Streptomyces sp. CB09001,S
285562,Streptomyces coelicoflavus,S
386911,Mycobacterium seoulense,S
191495,Conexibacter woesei,S
227866,Bacillus tequilensis,S
200415,Caldisphaera lagunensis,S
2903960,Sphingomonas sp. S2-65,S
927083,Sandaracinus amylolyticus,S
1967498,Ilumatobacter sp.,S
2930091,Sphingobium sp. AntQ-1,S
3166644,Mesorhizobium sp. ANAO-SY3R2,S
649161,Pseudoalteromonas sp. 3J6,S
2528011,Engelhardtia mirabilis,S
1582439,Nitrosopumilus piranensis,S
3127640,Novosphingobium sp. BL-8H,S
169176,Caenibius tardaugens,S
3076039,Tardiphaga sp. 709,S
40215,Acinetobacter junii,S
305,Ralstonia solanacearum,S
292913,Sphingopyxis sp. 113P3,S
2895980,Terrirubrum flagellatum,S
3076764,Amycolatopsis sp. WGS_07,S
197653,Anabaena azotica,S
3341829,Bradyrhizobium sp. RDT46,S
3017781,Paracoccus aerodenitrificans,S
3382150,Sphingobacterium sp. Lzh-3,S
259,Sphingobacterium thalpophilum,S
111781,[Leptolyngbya] sp. PCC 7376,S
1882747,Afipia sp. GAS231,S
346911,Labrys okinawensis,S
3390026,Xanthomonas graminis,S
29581,Janthinobacterium lividum,S
221066,Kordia algicida,S
2593672,Arcobacter sp. FWKO B,S
2698673,Novosphingobium decolorationis,S
2976822,Bradyrhizobium sp. CB1015,S
391036,Ehrlichia japonica,S
3042315,Chryseobacterium gotjawalense,S
3372858,Curtobacterium sp. KT1,S
216816,Bifidobacterium longum,S
221341,Synechococcus sp. Minos11,S
3039155,Bradyrhizobium sp. CB2312,S
3449278,Pararhizobium sp. O133,S
1064539,Azospirillum baldaniorum,S
2879939,Chryseobacterium sp. MEBOG07,S
29549,Rhodothermus marinus,S
2609257,Rathayibacter sp. VKM Ac-2804,S
33038,Mediterraneibacter gnavus,S
136073,Dolichospermum compactum,S
1320552,Afipia sp. NBIMC_P1-C1,S
2864102,Pseudochrobactrum sp. Wa41.01b-1,S
101385,Aequorivita sublithincola,S
65058,Corynebacterium ulcerans,S
3233381,Ruminococcus sp. JL13D9,S
3408580,Anoxybacterium hadale,S
5059,Aspergillus flavus,S
37769,Cryptococcus gattii,S
34007,Paracoccus versutus,S
2775420,Skermanella cutis,S
200452,Pseudomonas congelans,S
2587844,Halomonas sp. THAF5a,S
3035288,Acinetobacter sp. ANC 7201,S
191026,Maridesulfovibrio hydrothermalis,S
2705012,Streptacidiphilus sp. PB12-B1b,S
44273,Lactococcus sp.,S
674703,Rugositalea oryzae,S
911045,Pseudovibrio sp. FO-BEG1,S
2816454,Aureimonas sp. OT7,S
47880,Pseudomonas fulva,S
95486,Burkholderia cenocepacia,S
196,Campylobacter fetus,S
2766701,Treponema sp. Marseille-Q4132,S
2782167,Microbacterium luteum,S
33934,Anoxybacillus flavithermus,S
2698679,Sphingomonas changnyeongensis,S
2830667,Sphingopyxis sp. USTB-05,S
376,Bradyrhizobium sp.,S
164546,Cupriavidus taiwanensis,S
3066216,Cardinium endosymbiont of Tipula unca,S
406548,Aquisphaera giovannonii,S
1660063,Campylobacter sp. RM16187,S
1795,Mycolicibacterium neoaurum,S
2975959,Dactylosporangium sp. NBC_01737,S
1891644,Epidermidibacterium keratini,S
3445771,Sphingomonas sp. ASY06-1R,S
2676077,Sphingobium sp. CAP-1,S
2589903,Mesorhizobium sp. B2-8-5,S
2587853,Ruegeria sp. THAF33,S
728,Avibacterium paragallinarum,S
1288495,Diaphorobacter aerolatus,S
2686361,Polaribacter sp. L3A8,S
1032242,Campylobacter molothri,S
2975769,Streptomyces sp. NBC_00536,S
2018025,Kitasatospora sp. MMS16-BH015,S
1805827,Rhodococcus sp. MTM3W5.2,S
260554,Bacillus halotolerans,S
460384,Enterocloster lavalensis,S
157688,Leptotrichia hofstadii,S
2995169,Blastomonas sp. SL216,S
3453033,Nitrobacter sp. JJSN,S
121719,Pannonibacter phragmitetus,S
2202826,Methylobacterium sp. 17Sr1-1,S
313598,Polaribacter sp. MED152,S
662858,Sphingobacterium bambusae,S
1291556,Nonomuraea fuscirosea,S
319017,Bradyrhizobium sp. WSM471,S
2015316,Bosea sp. AS-1,S
3100174,Sulfitobacter sp. OXR-159,S
83219,Sulfitobacter mediterraneus,S
2954056,Wolbachia endosymbiont (group A) of Sicus ferrugineus,S
1163398,Pseudomonas donghuensis,S
1912599,Paraburkholderia acidicola,S
254955,Flagellimonas marinaquae,S
1764,Mycobacterium avium,S
3093660,Deinococcus sp. AB2017081,S
1515612,Sphingopyxis fribergensis,S
1892855,Sphingosinicella sp. BN140058,S
2590772,Bradyrhizobium sp. I71,S
44255,Bradyrhizobium oligotrophicum,S
215813,Dinoroseobacter shibae,S
398736,Vibrio rhizosphaerae,S
313985,Trichlorobacter lovleyi,S
2987701,Arthrobacter sp. YA7-1,S
84595,Gordonia polyisoprenivorans,S
2921641,Paenibacillus sp. FSL R5-0470,S
2954680,Brevibacillus sp. FSL K6-2834,S
1598,Limosilactobacillus reuteri,S
1522,[Clostridium] innocuum,S
102116,Stanieria cyanosphaera,S
2976533,Sphingopyxis sp. PET50,S
190148,Bradyrhizobium paxllaeri,S
380021,Pseudomonas protegens,S
1074311,Vibrio alfacsensis,S
914150,Kangiella geojedonensis,S
984307,Paraburkholderia kururiensis,S
659352,Actinacidiphila reveromycinica,S
1710,Cellulosimicrobium cellulans,S
290335,Tetragenococcus koreensis,S
285729,Fusobacterium canifelinum,S
97393,Ferroplasma acidarmanus,S
702113,Novosphingobium sp. PP1Y,S
1855519,Sphingobium sp. EP60837,S
225971,Qipengyuania citrea,S
2782674,Bradyrhizobium sp. 40,S
3240766,Tardiphaga sp. 866_E4_N1_4,S
173366,Methylocystis rosea,S
682998,Azospirillum ramasamyi,S
657387,Kushneria phosphatilytica,S
80866,Delftia acidovorans,S
2528018,Saltatorellus ferox,S
42684,Streptomyces collinus,S
1906742,Microbacterium sp. BH-3-3-3,S
2591108,Actinomadura sp. WMMA1423,S
3118174,Rossellomorea sp. y25,S
2774766,Enterococcus sp. AZ009,S
2675225,Novosphingobium sp. Gsoil 351,S
2486273,Sphingopyxis sp. OPL5,S
3080014,Bradyrhizobium sp. NDS-1,S
136996,Bradyrhizobium lupini,S
538381,Stappia indica,S
2954093,Pseudomonas sp. FP2338,S
3458298,Dyella sp. Tek66A03,S
1245436,Paraburkholderia kirstenboschensis,S
3395320,Tenacibaculum sp. nBUS_03,S
2807512,Humisphaera borealis,S
29519,Borreliella garinii,S
1522758,Streptomyces sp. ADI95-16,S
2035,Curtobacterium flaccumfaciens,S
1703,Brevibacterium linens,S
2742131,Amycolatopsis sp. Hca4,S
161360,Planococcus antarcticus,S
2226,Methanococcoides methylutens,S
3038927,Sphingobium sp. V4,S
2482763,Sphingopyxis sp. YF1,S
3398703,Nitrobacter sp. TKz-YC01,S
1663591,Magnetospirillum sp. XM-1,S
1977864,Candidatus Pelagibacter sp. RS39,S
73098,Kluyvera georgiana,S
636,Edwardsiella tarda,S
434010,Hydrogenophaga sp. PBL-H3,S
553814,Acidovorax carolinensis,S
229155,Borrelia turcica,S
2851598,Pseudarthrobacter sp. L1SW,S
3073066,Saccharopolyspora sp. ID03-671,S
2202249,Streptosporangium sp. 'caverna',S
2849779,Aquihabitans sp. G128,S
1402861,Priestia filamentosa,S
3082546,Synechococcus sp. MIT S9452,S
2739057,Halorubrum salinarum,S
3349877,Novosphingobium sp. BL-52-GroH,S
2979467,Sphingobium sp. WTD-1,S
2872646,Caenibius sp. WL,S
3398704,Nitrobacter sp. TKz-YC02,S
2587855,Sulfitobacter sp. THAF37,S
1250539,Salipiger abyssi,S
2971912,Pseudomonas sp. CBS,S
1537400,Aquitalea aquatilis,S
1981880,Denitratisoma sp. DHT3,S
3015170,Zunongwangia sp. HRR-M8,S
1336795,Formosa sp. Hel3_A1_48,S
1355374,Aliarcobacter lanthieri,S
223786,Hydrogenimonas thermophila,S
28447,Clavibacter michiganensis,S
1708,Cellulomonas fimi,S
39791,Corynebacterium glucuronolyticum,S
2507160,Aminipila luticellarii,S
2583452,Amedibacterium intestinale,S
2762729,Novosphingopyxis iocasae,S
2606717,Antarcticirhabdus aurantiaca,S
1486281,Roseovarius sp.,S
29484,Yersinia frederiksenii,S
3423439,Psychrobacter sp. VH5,S
2651974,Hydrogenophaga sp. BPS33,S
3416668,Chryseobacterium sp. R2ACT005,S
889268,Nannocystis pusilla,S
2741070,Pendulispora rubella,S
684552,Agrococcus carbonis,S
1719,Corynebacterium pseudotuberculosis,S
3117747,Metabacillus rhizosphaerae,S
294699,Anoxybacteroides amylolyticum,S
627192,Sphingobium sp. SYK-6,S
439387,Bradyrhizobium sp. CIAT3101,S
2715959,Shinella sp. PSBB067,S
3132743,Mesorhizobium sp. RIZ17,S
1402135,Pseudosulfitobacter pseudonitzschiae,S
3017782,Paracoccus sp. SCSIO 75233,S
1897729,Halomonas aestuarii,S
190721,Ralstonia insidiosa,S
2775246,Flavobacterium sp. CS20,S
2567896,Polyangium aurulentum,S
43,Cystobacter fuscus,S
290399,Arthrobacter sp. FB24,S
2829499,Tessaracoccus palaemonis,S
3382641,Pseudalkalibacillus sp. A8,S
2940299,Fructilactobacillus cliffordii,S
1648,Erysipelothrix rhusiopathiae,S
2762748,Sphingosinithalassobacter sp. CS137,S
1592790,Sphingobium phenoxybenzoativorans,S
1132417,Sphingobium cupriresistens,S
1874061,Sphingopyxis sp. EG6,S
1325102,Bradyrhizobium sp. CCBAU 51765,S
3389070,Rhizobium sp. WW22,S
1235591,Pseudorhodoplanes sinuspersici,S
3374194,Candidatus Pelagibacter bacterium nBUS_36,S
2842346,Pseudomonas siliginis,S
69,Lysobacter enzymogenes,S
108980,Acinetobacter ursingii,S
930805,Halioglobus japonicus,S
164330,Thauera aminoaromatica,S
2746225,Flavobacterium sp. K5-23,S
2528009,Pirellulimonas nuda,S
2528008,Rohdeia mirabilis,S
1940790,Sedimentisphaera cyanobacteriorum,S
571177,Desulfosarcina alkanivorans,S
2569541,Desulfosediminicola flagellatus,S
2748865,Bdellovibrio sp. KM01,S
1800,Mycolicibacterium chubuense,S
322509,Dietzia kunjamensis,S
2781735,Saccharothrix sp. 6-C,S
2884263,Dermatobacter hominis,S
3047875,Neobacillus sp. SuZ13,S
2954685,Paenibacillus sp. FSL L8-0340,S
1464,Paenibacillus larvae,S
3061240,Planococcus sp. X10-3,S
1366,Pseudolactococcus raffinolactis,S
143361,Filifactor alocis,S
2816908,Sedimentibacter sp. zth1,S
1551649,Novosphingobium rhizosphaerae,S
2060312,Altererythrobacter sp. B11,S
110322,Sinorhizobium terangae,S
1396826,Leisingera aquaemixtae,S
1912091,Nioella sp.,S
2605946,Pukyongiella litopenaei,S
2022740,Thalassobaculum sp.,S
2602016,Hypericibacter adhaerens,S
33069,Pseudomonas viridiflava,S
84531,Lysobacter antibioticus,S
1637837,Burkholderia savannae,S
512763,Rufibacter tibetensis,S
589437,Prevotella scopos,S
2527972,Aeoliella mucimassa,S
2528023,Urbifossiella limnaea,S
216929,Mycolicibacterium psychrotolerans,S
161358,Microtetraspora malaysiensis,S
1408,Bacillus pumilus,S
200991,Planococcus rifietoensis,S
689904,Tissierella carlieri,S
317936,Nostoc sp. PCC 7107,S
2917832,Leptothermofonsia sichuanensis,S
2740837,Acaryochloris sp. 'Moss Beach',S
2093779,Podospora pseudocomata,S
2795383,Nitrosopumilus sp. K4,S
2780074,Novosphingobium sp. ES2-1,S
941907,Allosphingosinicella indica,S
1325090,Bradyrhizobium guangdongense,S
1844006,Phaeobacter porticola,S
1715691,Cognatishimia activa,S
1862145,Nisaea acidiphila,S
3402778,Caulobacter sp. ErkDOM-E,S
1871053,Phenylobacterium sp.,S
2856608,Rickettsiella endosymbiont of Dermanyssus gallinae,S
95485,Burkholderia stabilis,S
3447503,Tenacibaculum sp. ZS6-P6,S
2666025,Spirosoma endbachense,S
2711231,Roseimicrobium sp. ORNL1,S
2903882,Streptomyces sp. NBC_01478,S
135487,Nocardia cyriacigeorgica,S
2024580,Plantactinospora sp. KBS50,S
860235,Kibdelosporangium phytohabitans,S
3240072,Streptosporangium sp. CA-135522,S
3440154,Cytobacillus sp. BC1816,S
484184,Paenibacillus taichungensis,S
84023,Clostridium autoethanogenum,S
2731219,Alkaliphilus sp. B6464,S
2955593,Cebadecemvirus phi10una,S
3378073,Sphingobium sp. DN12,S
2782678,Bradyrhizobium sp. 4,S
3092138,Roseobacter algicola (ex Choi et al. 2025) (nom. illeg.),S
1229727,Salipiger profundus,S
257708,Roseomonas gilardii,S
2850562,Wolbachia endosymbiont of Anurida maritima,S
2785746,Vibrio sp. VB16,S
3020715,Photobacterium sp. GSS17,S
112009,Ignatzschineria larvae,S
2026199,Paraburkholderia aromaticivorans,S
68895,Cupriavidus basilensis,S
2995304,Nannocystis punicea,S
2975962,Kitasatospora sp. NBC_00070,S
1824,Nocardia asteroides,S
2045,Pimelobacter simplex,S
3239931,Dactylosporangium sp. CA-139114,S
3120520,Georgenia sp. M64,S
166486,Roseburia intestinalis,S
112900,Sporomusa acidovorans,S
221345,Synechococcus sp. RS9902,S
718286,Nitrosopumilus zosterae,S
363835,Sphingomonas ginsengisoli (ex An et al. 2013),S
2282397,Novosphingobium humi,S
3075605,Stakelama saccharophila,S
1223566,Bradyrhizobium sp. CCGE-LA001,S
2493093,Bradyrhizobium sp. LCT2,S
2304600,Breoghania sp. L-A4,S
2775404,Mesorhizobium onobrychidis,S
1545044,Paracoccus sanguinis,S
1061,Rhodobacter capsulatus,S
2970906,Azospirillum argentinense,S
2479367,Buttiauxella sp. 3AFRM03,S
3043441,Pseudomonas sp. P5_109,S
2920939,Chryseobacterium sp. Y16C,S
454155,Paraprevotella xylaniphila,S
2598579,Limnoglobus roseus,S
285578,Streptomyces angustmyceticus,S
1905847,Curtobacterium sp. BH-2-1-1,S
2736649,Mycolicibacterium mengxianglii,S
3044187,Nocardioides sp. QY071,S
3239893,Actinomycetospora sp. CA-101289,S
96241,Bacillus spizizenii,S
3342538,Paenibacillus sp. P36,S
762833,Ligilactobacillus faecis,S
2899121,Tannockella kyphosi,S
1357916,Sphingopyxis sp. QXT-31,S
2528964,Xanthobacter dioxanivorans,S
1867715,Bosea sp. Tri-49,S
33046,Bartonella taylorii,S
2184161,Oceaniradius stylonematis,S
506591,Leisingera caerulea,S
659350,Paracoccus stylophorae,S
1063,Cereibacter sphaeroides,S
333962,Providencia heimbachae,S
3391839,Erwinia sp. LJJL01,S
3057176,Thiohalobacter sp. IOR34,S
2015348,Burkholderia aenigmatica,S
662548,Variovorax sp. RA8,S
2045208,Massilia violaceinigra,S
80842,Herbaspirillum rubrisubalbicans,S
1191912,Aquimarina sp. Aq107,S
3415140,Maribacter sp. IgM3_T14_3,S
3117552,Bacteroides maternus,S
2527974,Tautonia plasticadhaerens,S
3133306,Sorangium sp. So ce375,S
161493,Anaeromyxobacter dehalogenans,S
163,Treponema bryantii,S
1129264,Sphaerochaeta associata,S
2833628,Streptomyces sp. MST-110588,S
1855352,Streptomyces sp. TLI_053,S
1572644,Microbacterium proteolyticum,S
33011,Cutibacterium granulosum,S
2917724,Nocardioides sp. TF02-7,S
2518370,Nocardioides euryhalodurans,S
1836,Saccharopolyspora erythraea,S
3434352,Streptococcus sp. KHUD_015,S
853,Faecalibacterium prausnitzii,S
55779,Neomoorella glycerini,S
1510466,Candidatus Nitrosopumilus koreensis,S
497727,Candidatus Nitrososphaera gargensis,S
2565554,Sphingobium sp. PAMC28499,S
1325111,Bradyrhizobium sp. CCBAU 53338,S
56730,Rhizobium gallicum,S
879274,Shinella sp. HZN7,S
2871820,Shinella oryzae,S
1850374,Ancylobacter sp. TS-1,S
2589076,Paracoccus sp. AK26,S
2024842,Nisaea sp.,S
94,Stella humosa,S
2607663,Yersinia canariae,S
2931382,Pseudomonas abieticivorans,S
2593655,Shewanella psychropiezotolerans,S
77097,Vreelandella aquamarina,S
2662362,Acinetobacter wanghuae,S
202956,Acinetobacter towneri,S
90241,Lwoffella lincolnii,S
3145235,Microbulbifer sp. SAOS-129_SWC,S
94132,Ramlibacter tataouinensis,S
28068,Rubrivivax gelatinosus,S
2665914,Ulvibacterium sp.,S
1632865,Pirellula sp. SH-Sr6A,S
46355,Spirochaeta africana,S
2742135,Kitasatospora sp. NA04385,S
1714373,Microbacterium sp. No. 7,S
